"","Location","Period","Date","Week","NO2_Concentration"
"96","Argentina",2020,"2020-08-28","2020-08-28 to 2020-09-03",9.34026047616499e-06
"97","Argentina",2020,"2020-09-04","2020-09-04 to 2020-09-10",1.30968974190182e-05
"98","Argentina",2020,"2020-09-11","2020-09-11 to 2020-09-17",1.39449466587394e-05
"99","Argentina",2020,"2020-09-18","2020-09-18 to 2020-09-24",1.82787553058006e-05
"100","Argentina",2020,"2020-09-25","2020-09-25 to 2020-10-01",2.54939332080539e-05
"101","Argentina",2020,"2020-10-02","2020-10-02 to 2020-10-08",1.86106572073186e-05
"102","Argentina",2020,"2020-10-09","2020-10-09 to 2020-10-15",1.4611737242376e-05
"103","Argentina",2020,"2020-10-16","2020-10-16 to 2020-10-22",2.43119811784709e-05
"104","Argentina",2020,"2020-10-23","2020-10-23 to 2020-10-29",1.36369189931429e-05
"105","Argentina",2020,"2020-10-30","2020-10-30 to 2020-11-05",1.55290053953649e-05
"106","Argentina",2020,"2020-11-06","2020-11-06 to 2020-11-12",1.7600894352654e-05
"107","Argentina",2020,"2020-11-13","2020-11-13 to 2020-11-19",1.11240633486887e-05
"108","Argentina",2020,"2020-11-20","2020-11-20 to 2020-11-26",1.39809153552051e-05
"109","Argentina",2020,"2020-11-27","2020-11-27 to 2020-12-03",1.33127596200211e-05
"110","Argentina",2020,"2020-12-04","2020-12-04 to 2020-12-10",1.1317460121063e-05
"111","Argentina",2020,"2020-12-11","2020-12-11 to 2020-12-17",9.90273292700294e-06
"112","Argentina",2020,"2020-12-18","2020-12-18 to 2020-12-24",1.42806293297326e-05
"113","Argentina",2020,"2020-12-25","2020-12-25 to 2020-12-31",1.66851696121739e-05
"114","Argentina",2020,"2021-01-01","2021-01-01 to 2021-01-07",1.93331961781951e-05
