"","Location","Period","Date","Week","NO2_Concentration"
"82","Lithuania",2020,"2020-05-18","2020-05-18 to 2020-05-24",1.52593602251727e-05
"83","Lithuania",2020,"2020-05-25","2020-05-25 to 2020-05-31",1.01347441159305e-05
"84","Lithuania",2020,"2020-06-01","2020-06-01 to 2020-06-07",1.82219864655053e-05
"85","Lithuania",2020,"2020-06-08","2020-06-08 to 2020-06-14",1.9623006664915e-05
"86","Lithuania",2020,"2020-06-15","2020-06-15 to 2020-06-21",2.2527023247676e-05
"87","Lithuania",2020,"2020-06-22","2020-06-22 to 2020-06-28",1.94190033653285e-05
"88","Lithuania",2020,"2020-06-29","2020-06-29 to 2020-07-05",1.82501826202497e-05
"89","Lithuania",2020,"2020-07-06","2020-07-06 to 2020-07-12",1.13242867882946e-05
"90","Lithuania",2020,"2020-07-13","2020-07-13 to 2020-07-19",9.15269538381835e-06
"91","Lithuania",2020,"2020-07-20","2020-07-20 to 2020-07-26",1.1047448424506e-05
"92","Lithuania",2020,"2020-07-27","2020-07-27 to 2020-08-02",1.37838169393945e-05
"93","Lithuania",2020,"2020-08-03","2020-08-03 to 2020-08-09",1.83281172212446e-05
"94","Lithuania",2020,"2020-08-10","2020-08-10 to 2020-08-16",1.45840058394242e-05
"95","Lithuania",2020,"2020-08-17","2020-08-17 to 2020-08-23",2.03705094463658e-05
"96","Lithuania",2020,"2020-08-24","2020-08-24 to 2020-08-30",1.54183344420744e-05
"97","Lithuania",2020,"2020-08-31","2020-08-31 to 2020-09-06",2.01320581254549e-05
"98","Lithuania",2020,"2020-09-07","2020-09-07 to 2020-09-13",1.53006476466544e-05
"99","Lithuania",2020,"2020-09-14","2020-09-14 to 2020-09-20",2.01059756363975e-05
"100","Lithuania",2020,"2020-09-21","2020-09-21 to 2020-09-27",2.9758066375507e-05
"101","Lithuania",2020,"2020-09-28","2020-09-28 to 2020-10-04",2.81040083791595e-05
"102","Lithuania",2020,"2020-10-05","2020-10-05 to 2020-10-11",3.19085302180611e-05
"103","Lithuania",2020,"2020-10-12","2020-10-12 to 2020-10-18",2.59520256804535e-05
"104","Lithuania",2020,"2020-10-19","2020-10-19 to 2020-10-25",3.88340413337573e-05
"105","Lithuania",2020,"2020-10-26","2020-10-26 to 2020-11-01",2.58821692113997e-05
"106","Lithuania",2020,"2020-11-02","2020-11-02 to 2020-11-08",2.94474866677774e-05
"107","Lithuania",2020,"2020-11-09","2020-11-09 to 2020-11-15",1.94622825802071e-05
"108","Lithuania",2020,"2020-11-16","2020-11-16 to 2020-11-22",1.58239017764572e-05
"109","Lithuania",2020,"2020-11-23","2020-11-23 to 2020-11-29",9.69822121987818e-06
"110","Lithuania",2020,"2020-11-30","2020-11-30 to 2020-12-06",3.86300889658742e-05
"111","Lithuania",2020,"2020-12-07","2020-12-07 to 2020-12-13",4.33215027442202e-05
"112","Lithuania",2020,"2020-12-14","2020-12-14 to 2020-12-20",0.00012008790508844
"113","Lithuania",2020,"2020-12-21","2020-12-21 to 2020-12-27",1.9293340301374e-05
"114","Lithuania",2020,"2020-12-28","2020-12-28 to 2021-01-03",9.49253990256693e-06
