"","Location","Period","Date","Week","NO2_Concentration"
"87","Argentina",2020,"2020-06-26","2020-06-26 to 2020-07-02",1.26834129332565e-05
"88","Argentina",2020,"2020-07-03","2020-07-03 to 2020-07-09",1.05112967503374e-05
"89","Argentina",2020,"2020-07-10","2020-07-10 to 2020-07-16",1.2699626495305e-05
"90","Argentina",2020,"2020-07-17","2020-07-17 to 2020-07-23",1.79371127160266e-05
"91","Argentina",2020,"2020-07-24","2020-07-24 to 2020-07-30",1.25945980471442e-05
"92","Argentina",2020,"2020-07-31","2020-07-31 to 2020-08-06",1.30208009068156e-05
"93","Argentina",2020,"2020-08-07","2020-08-07 to 2020-08-13",1.48648832691833e-05
"94","Argentina",2020,"2020-08-14","2020-08-14 to 2020-08-20",1.31539800349856e-05
"95","Argentina",2020,"2020-08-21","2020-08-21 to 2020-08-27",1.48432245623553e-05
"96","Argentina",2020,"2020-08-28","2020-08-28 to 2020-09-03",1.28401625261176e-05
"97","Argentina",2020,"2020-09-04","2020-09-04 to 2020-09-10",1.22431038107607e-05
"98","Argentina",2020,"2020-09-11","2020-09-11 to 2020-09-17",1.34001838887343e-05
"99","Argentina",2020,"2020-09-18","2020-09-18 to 2020-09-24",1.32911391119706e-05
"100","Argentina",2020,"2020-09-25","2020-09-25 to 2020-10-01",1.73306707438314e-05
"101","Argentina",2020,"2020-10-02","2020-10-02 to 2020-10-08",1.39398507599253e-05
"102","Argentina",2020,"2020-10-09","2020-10-09 to 2020-10-15",1.31397182485671e-05
"103","Argentina",2020,"2020-10-16","2020-10-16 to 2020-10-22",2.00752037926577e-05
"104","Argentina",2020,"2020-10-23","2020-10-23 to 2020-10-29",1.4096440281719e-05
"105","Argentina",2020,"2020-10-30","2020-10-30 to 2020-11-05",1.32113682411727e-05
"106","Argentina",2020,"2020-11-06","2020-11-06 to 2020-11-12",1.48117824210203e-05
"107","Argentina",2020,"2020-11-13","2020-11-13 to 2020-11-19",9.15937107492937e-06
"108","Argentina",2020,"2020-11-20","2020-11-20 to 2020-11-26",1.18006491902634e-05
"109","Argentina",2020,"2020-11-27","2020-11-27 to 2020-12-03",1.11315966933034e-05
"110","Argentina",2020,"2020-12-04","2020-12-04 to 2020-12-10",1.09610609797528e-05
"111","Argentina",2020,"2020-12-11","2020-12-11 to 2020-12-17",8.10323854238959e-06
"112","Argentina",2020,"2020-12-18","2020-12-18 to 2020-12-24",9.46989348449279e-06
"113","Argentina",2020,"2020-12-25","2020-12-25 to 2020-12-31",1.30458111016196e-05
"114","Argentina",2020,"2021-01-01","2021-01-01 to 2021-01-07",1.19638125397614e-05
